,word,vowels_amount,penultimate_word_ending,antepenultimate_word_ending,index
44954,NITRATING,3,0,0,1
9261,NITROGEN,3,0,0,1
10091,NOBLEMAN,3,0,0,1
4294,NOBRIGA,3,0,0,1
31270,NOFSINGER,3,0,0,1
22005,NOISILY,3,0,0,1
32361,NOKIA,3,0,0,1
13717,NOMINAL,3,0,0,1
4043,NONALIGN,3,0,0,1
17755,NORBURY,3,0,0,1
21330,NORDBANKEN,3,0,0,1
47689,NORDICA,3,0,0,1
31497,NORDIO,3,0,0,1
14336,NORDLING,3,0,0,1
9592,NORDMEYER,3,0,0,1
46200,NORENBERG,3,0,0,1
29686,NORENCO,3,0,0,1
6047,NORLANDER,3,0,0,1
21068,NORMALCY,3,0,0,1
6134,NORMALIZE,3,0,0,1
30172,NORMALIZED,3,0,0,1
2340,NORMALLY,3,0,0,1
36057,NORMANDIE,3,0,0,1
24568,NORMANDIN,3,0,0,1
36781,NORMANDY,3,0,0,1
22843,NORMINGTON,3,0,0,1
1690,NORODOM,3,0,0,1
27218,NORRINGTON,3,0,0,1
47296,NORSWORTHY,3,0,0,1
29518,NORTHERLY,3,0,0,1
5758,NORTHERNERS,3,0,0,1
43082,NORTHINGTON,3,0,0,1
2631,NOTABLE,3,0,0,1
49114,NOTABLY,3,0,0,1
26215,NOTARY,3,0,0,1
20717,NOTEHOLDER,3,0,0,1
8409,NOTEHOLDERS,3,0,0,1
29324,NOTETAKER,3,0,0,1
19755,NOTETAKERS,3,0,0,1
5070,NOTEWORTHY,3,0,0,1
39204,NOTHNAGEL,3,0,0,1
31248,NOTIFIES,3,0,0,1
1480,NOTOCHORD,3,0,0,1
21906,NOVACEK,3,0,0,1
21609,NOVACOR,3,0,0,1
11875,NOVELIST,3,0,0,1
47060,NOVELISTS,3,0,0,1
9552,NOVGOROD,3,0,0,1
13438,NOVICES,3,0,0,1
16860,NOVOGROD,3,0,0,1
9005,NOVOPHARM,3,0,0,1
47396,NOVOSEL,3,0,0,1
18489,NOVOTEL,3,0,0,1
19438,NOVOTNEY,3,0,0,1
49782,NOWACZYK,3,0,0,1
20571,NOWADAY,3,0,0,1
36538,NOWADAYS,3,0,0,1
39861,NUCCIO,3,0,0,1
41981,NUCLEAR,3,0,0,1
20364,NUCLEI,3,0,0,1
17633,NUDELMAN,3,0,0,1
25400,NUISANCES,3,0,0,1
1972,NULLIFY,3,0,0,1
8580,NUMBINGLY,3,0,0,1
5526,NUMERAL,3,0,0,1
272,NUMEROUS,3,0,0,1
10902,NUNCIO,3,0,0,1
5411,NUNGESSER,3,0,0,1
38689,NUNNALLY,3,0,0,1
45252,NUNNELLEY,3,0,0,1
42768,NUNNELLY,3,0,0,1
3419,NUNZIO,3,0,0,1
15214,NURSERY,3,0,0,1
4791,NURTURING,3,0,0,1
36770,NUTCRACKER,3,0,0,1
9610,NUTCRACKERS,3,0,0,1
14147,NUTRIA,3,0,0,1
44283,NUTRIENTS,3,0,0,1
44571,NYDIA,3,0,0,1
24303,NYERERE,3,0,0,1
49981,NYINA,3,0,0,1
42121,OBENSHAIN,3,0,0,1
6753,OBERBECK,3,0,0,1
47280,OBERDORF,3,0,0,1
46573,OBERHAUS,3,0,0,1
47700,OBERLE,3,0,0,1
32099,OBERLY,3,0,0,1
8420,OBERMAN,3,0,0,1
27584,OBERON,3,0,0,1
44580,OBERWEIS,3,0,0,1
22446,OBLANDER,3,0,0,1
22799,OBLIGATE,3,0,0,1
37961,OBLIGATES,3,0,0,1
6205,OBREGON,3,0,0,1
12107,OBRINGER,3,0,0,1
35902,OBVIATE,3,0,0,1
36800,OBVIATES,3,0,0,1
38665,OBVIOUS,3,0,0,1
46997,OCCIDENT,3,0,0,1
36939,OCCUPY,3,0,0,1
29092,OCEANFRONT,3,0,0,1
13455,OCEANSIDE,3,0,0,1
45593,OCKERMAN,3,0,0,1
28749,OCTAVUS,3,0,0,1
46953,OCTOPUS,3,0,0,1
2818,OCULIST,3,0,0,1
17281,ODANIEL,3,0,0,1
4936,ODDITIES,3,0,0,1
20638,ODDSMAKER,3,0,0,1
25526,ODDSMAKERS,3,0,0,1
44431,ODEA,3,0,0,1
47087,ODEGAARD,3,0,0,1
9565,ODELET,3,0,0,1
24900,ODELETTE,3,0,0,1
16532,ODIAUM,3,0,0,1
30767,ODIER,3,0,0,1
35497,ODIOUS,3,0,0,1
38186,ODYSSEY,3,0,0,1
1821,OEDIPAL,3,0,0,1
2000,OEDIPUS,3,0,0,1
18796,OELSCHLAGER,3,0,0,1
16563,OERLIKON,3,0,0,1
13466,OESTERLING,3,0,0,1
18682,OESTERREICH,3,0,0,1
17680,OFFERDAHL,3,0,0,1
7449,OFFERER,3,0,0,1
33038,OFFERING,3,0,0,1
44312,OFFERMANN,3,0,0,1
11751,OFFICER,3,0,0,1
13738,OFFICES,3,0,0,1
48924,OFTENTIMES,3,0,0,1
14479,OGLESBEE,3,0,0,1
18353,OGLETHORPE,3,0,0,1
42973,OKESON,3,0,0,1
3145,OLAFSON,3,0,0,1
43718,OLANDER,3,0,0,1
31976,OLBERDING,3,0,0,1
5804,OLDENKAMP,3,0,0,1
10802,OLDFATHER,3,0,0,1
46634,OLEFIN,3,0,0,1
43362,OLENDER,3,0,0,1
3285,OLENICK,3,0,0,1
47969,OLESEN,3,0,0,1
39396,OLESON,3,0,0,1
26690,OLIGARCH,3,0,0,1
7555,OLIGER,3,0,0,1
10751,OLINGER,3,0,0,1
13481,OLIVINE,3,0,0,1
37234,OLLILA,3,0,0,1
17123,OLLISON,3,0,0,1
9090,OLSHANSKY,3,0,0,1
17926,OMAHA,3,0,0,1
4571,OMNIBOOK,3,0,0,1
20647,OMNIBUS,3,0,0,1
40141,OMNICOM,3,0,0,1
8899,ONCOMING,3,0,0,1
23004,ONRUSHING,3,0,0,1
5400,OPENER,3,0,0,1
16395,OPENERS,3,0,0,1
19772,OPENING,3,0,0,1
35392,OPENSHAW,3,0,0,1
13684,OPERAN,3,0,0,1
29640,OPERATE,3,0,0,1
3709,OPERATES,3,0,0,1
30816,OPIATES,3,0,0,1
48222,OPIUM,3,0,0,1
8760,OPPERMAN,3,0,0,1
46800,OPPLIGER,3,0,0,1
36384,OPPOSITE,3,0,0,1
44354,OPRYLAND,3,0,0,1
4999,OPTICAL,3,0,0,1
21604,OPTICALLY,3,0,0,1
19615,OPTIMIST,3,0,0,1
10585,OPTIMISTS,3,0,0,1
27285,OPTIONING,3,0,0,1
6967,OPULENT,3,0,0,1
37135,ORABELLE,3,0,0,1
23688,ORACLE,3,0,0,1
2954,ORACLES,3,0,0,1
26610,ORADOUR,3,0,0,1
34661,ORAFLEX,3,0,0,1
31625,ORANGES,3,0,0,1
26341,ORASURE,3,0,0,1
37265,ORATORS,3,0,0,1
33954,ORAVETZ,3,0,0,1
43495,ORBITED,3,0,0,1
11972,ORCHESTRA,3,0,0,1
7994,ORCHESTRAS,3,0,0,1
25930,ORCHESTRATES,3,0,0,1
37920,ORDERLY,3,0,0,1
36148,ORDINANCE,3,0,0,1
11832,ORELON,3,0,0,1
35112,ORENDORFF,3,0,0,1
34577,ORENSTEIN,3,0,0,1
21391,ORENTHAL,3,0,0,1
22265,OREO,3,0,0,1
33986,ORGANIZED,3,0,0,1
46230,ORGANUM,3,0,0,1
11810,ORGASM,3,0,0,1
6574,ORGASMS,3,0,0,1
36061,ORGOTEIN,3,0,0,1
20139,ORIENT,3,0,0,1
38566,ORIFICE,3,0,0,1
9862,ORIGIN,3,0,0,1
19991,ORIOLES,3,0,0,1
10319,ORLENA,3,0,0,1
33766,ORNAMENTS,3,0,0,1
29848,ORNELAS,3,0,0,1
29938,OROGIL,3,0,0,1
31187,ORPHANAGE,3,0,0,1
20126,ORPHEUM,3,0,0,1
49411,ORRERY,3,0,0,1
3166,ORTHOCLASE,3,0,0,1
25904,OSCARSON,3,0,0,1
48863,OSMIUM,3,0,0,1
42284,OSSICLES,3,0,0,1
43253,OSSIFIED,3,0,0,1
771,OSTENDORF,3,0,0,1
33568,OSTERBERG,3,0,0,1
49893,OSTERGAARD,3,0,0,1
32731,OSTERGREN,3,0,0,1
28144,OSTERHOUDT,3,0,0,1
22865,OSTERLING,3,0,0,1
34218,OSTERLUND,3,0,0,1
38157,OSTERMAN,3,0,0,1
572,OSTERTAG,3,0,0,1
34913,OSTLING,3,0,0,1
42795,OSTRACIZE,3,0,0,1
14513,OSTROGOTHS,3,0,0,1
32861,OTHERNESS,3,0,0,1
24231,OTHERWISE,3,0,0,1
44866,OTTAWA,3,0,0,1
7257,OTTERSON,3,0,0,1
22922,OTTESEN,3,0,0,1
595,OTTILIE,3,0,0,1
21124,OTTOMAN,3,0,0,1
7002,OTTOSON,3,0,0,1
6246,OUDERKIRK,3,0,0,1
24298,OUELETTE,3,0,0,1
31744,OUSEBA,3,0,0,1
44657,OUTAGES,3,0,0,1
31009,OUTBIDDED,3,0,0,1
13271,OUTBIDDING,3,0,0,1
22060,OUTCLASSES,3,0,0,1
22532,OUTERMOST,3,0,0,1
28606,OUTERWEAR,3,0,0,1
26464,OUTFIELDER,3,0,0,1
27973,OUTFIELDERS,3,0,0,1
37074,OUTFITTED,3,0,0,1
19348,OUTFITTERS,3,0,0,1
13826,OUTFITTING,3,0,0,1
46777,OUTGAINING,3,0,0,1
35934,OUTGUESSING,3,0,0,1
5518,OUTGUNNING,3,0,0,1
14801,OUTHOUSES,3,0,0,1
29359,OUTLASTED,3,0,0,1
40192,OUTLASTING,3,0,0,1
42265,OUTLAWING,3,0,0,1
48919,OUTLER,3,0,0,1
48228,OUTLIER,3,0,0,1
30149,OUTLIERS,3,0,0,1
47530,OUTLINING,3,0,0,1
3272,OUTLYING,3,0,0,1
38519,OUTPACES,3,0,0,1
21191,OUTPACING,3,0,0,1
26679,OUTPATIENT,3,0,0,1
11785,OUTPATIENTS,3,0,0,1
37844,OUTPOUCHING,3,0,0,1
35790,OUTRAGES,3,0,0,1
20504,OUTRIGGER,3,0,0,1
41571,OUTSPENDING,3,0,0,1
6839,OUTWARDLY,3,0,0,1
30555,OUTWEIGHING,3,0,0,1
24942,OUTWITTING,3,0,0,1
28840,OVARIES,3,0,0,1
2614,OVERACTS,3,0,0,1
15582,OVERBEY,3,0,0,1
27116,OVERBOOK,3,0,0,1
34390,OVERCASH,3,0,0,1
20794,OVERCOAT,3,0,0,1
15071,OVERCOME,3,0,0,1
29644,OVERCOMES,3,0,0,1
17671,OVERDID,3,0,0,1
35321,OVERDOSE,3,0,0,1
27778,OVERDRESS,3,0,0,1
17729,OVERDRIVE,3,0,0,1
10675,OVERFIELD,3,0,0,1
1160,OVERFLIGHT,3,0,0,1
46724,OVERFLOWS,3,0,0,1
29498,OVERGAARD,3,0,0,1
32590,OVERHANGS,3,0,0,1
20165,OVERHAUL,3,0,0,1
35437,OVERHAULED,3,0,0,1
43429,OVERHEAT,3,0,0,1
1696,OVERHEATS,3,0,0,1
9825,OVERLAID,3,0,0,1
18144,OVERLAP,3,0,0,1
12666,OVERLAPS,3,0,0,1
46062,OVERLAY,3,0,0,1
27665,OVERLAYS,3,0,0,1
22389,OVERLOAD,3,0,0,1
13896,OVERLOADS,3,0,0,1
48549,OVERLOOK,3,0,0,1
10173,OVERLOOKED,3,0,0,1
32432,OVERLOOKS,3,0,0,1
45158,OVERLY,3,0,0,1
5273,OVERPAY,3,0,0,1
19523,OVERREACH,3,0,0,1
45294,OVERREACHED,3,0,0,1
25746,OVERRIDES,3,0,0,1
27310,OVERRULES,3,0,0,1
35705,OVERSAW,3,0,0,1
29814,OVERSEES,3,0,0,1
20937,OVERSELL,3,0,0,1
14327,OVERSHOOT,3,0,0,1
19216,OVERSHOT,3,0,0,1
10138,OVERSIGHT,3,0,0,1
41464,OVERSPEND,3,0,0,1
1825,OVERSTAFF,3,0,0,1
49053,OVERSTAFFED,3,0,0,1
22721,OVERSTATE,3,0,0,1
2278,OVERSTATES,3,0,0,1
30884,OVERSTEP,3,0,0,1
898,OVERSTEPPED,3,0,0,1
48212,OVERSTREET,3,0,0,1
46654,OVERSTUFF,3,0,0,1
17942,OVERTAKES,3,0,0,1
21613,OVERTHROWS,3,0,0,1
18795,OVERTONES,3,0,0,1
41843,OVERTURES,3,0,0,1
4677,OVERTURN,3,0,0,1
33643,OVERTURNS,3,0,0,1
12145,OVERVIEW,3,0,0,1
5206,OWENBY,3,0,0,1
47312,OWENSBY,3,0,0,1
25031,OWNERSHIP,3,0,0,1
7784,OXALIS,3,0,0,1
2682,OXIDANT,3,0,0,1
46255,OXIDIZE,3,0,0,1
2888,OXIDIZED,3,0,0,1
21849,OXIDYNE,3,0,0,1
37023,OZIER,3,0,0,1
34663,PACESETTER,3,0,0,1
3341,PACIFISTS,3,0,0,1
20568,PACKAGER,3,0,0,1
14765,PACKAGING,3,0,0,1
5330,PACYNA,3,0,0,1
22064,PADDINGTON,3,0,0,1
19082,PAINKILLER,3,0,0,1
19543,PAINTBRUSHES,3,0,0,1
17271,PAINTERLY,3,0,0,1
19915,PALACES,3,0,0,1
15503,PALADIN,3,0,0,1
25747,PALAFOX,3,0,0,1
14042,PALATINE,3,0,0,1
32933,PALESTINE,3,0,0,1
34936,PALINKAS,3,0,0,1
29390,PALMATEER,3,0,0,1
19051,PALMITER,3,0,0,1
1700,PALOMAR,3,0,0,1
25337,PALPABLE,3,0,0,1
42645,PALPABLY,3,0,0,1
17388,PALPITATE,3,0,0,1
17244,PALPITATES,3,0,0,1
32433,PAMELA,3,0,0,1
39862,PAMPERIN,3,0,0,1
43337,PAMPERING,3,0,0,1
36779,PANACO,3,0,0,1
29373,PANCREAS,3,0,0,1
23349,PANDERING,3,0,0,1
44665,PANELISTS,3,0,0,1
15621,PANELIZE,3,0,0,1
25494,PANELIZED,3,0,0,1
36714,PANHANDLE,3,0,0,1
1833,PANHANDLERS,3,0,0,1
28249,PANHANDLING,3,0,0,1
48282,PANKONIN,3,0,0,1
41110,PANNIER,3,0,0,1
9952,PANPHILA,3,0,0,1
22572,PANTALOON,3,0,0,1
26430,PANTALOONS,3,0,0,1
22309,PANTHEA,3,0,0,1
13245,PANTHEON,3,0,0,1
32320,PANTOMIME,3,0,0,1
9526,PAPAGO,3,0,0,1
8929,PAPENFUSS,3,0,0,1
29364,PAPERBACKS,3,0,0,1
11952,PAPERBOY,3,0,0,1
84,PAPERING,3,0,0,1
5240,PAPERLESS,3,0,0,1
18200,PAPERWEIGHT,3,0,0,1
29681,PAPERWORK,3,0,0,1
22639,PAPERY,3,0,0,1
12141,PAPINEAU,3,0,0,1
33291,PARABLE,3,0,0,1
3337,PARACHUTES,3,0,0,1
36484,PARADEE,3,0,0,1
35099,PARADIGM,3,0,0,1
47433,PARADOR,3,0,0,1
11210,PARAFFIN,3,0,0,1
12824,PARAGLIDE,3,0,0,1
14493,PARAGON,3,0,0,1
12740,PARAGUAY,3,0,0,1
36564,PARAKEET,3,0,0,1
10003,PARALLELS,3,0,0,1
1652,PARALYZE,3,0,0,1
23689,PARANOID,3,0,0,1
39975,PARAPET,3,0,0,1
48069,PARASITES,3,0,0,1
16486,PARBOILING,3,0,0,1
30753,PAREDIS,3,0,0,1
39931,PARENTAGE,3,0,0,1
45337,PARENTHOOD,3,0,0,1
23301,PARIZEAU,3,0,0,1
4459,PARKERSBURG,3,0,0,1
27737,PARKERSON,3,0,0,1
35225,PARKINSON,3,0,0,1
17968,PARKISON,3,0,0,1
22092,PARLIAMENT,3,0,0,1
5345,PARLIER,3,0,0,1
24599,PARLODEL,3,0,0,1
33988,PARMETER,3,0,0,1
47704,PARRISHES,3,0,0,1
26394,PARSEFAL,3,0,0,1
40961,PARSIFAL,3,0,0,1
12637,PARTHENON,3,0,0,1
34194,PARTHIAN,3,0,0,1
9882,PARTIALLY,3,0,0,1
33991,PARTINGTON,3,0,0,1
2908,PARTISAN,3,0,0,1
15844,PARTISANED,3,0,0,1
16956,PARTNERING,3,0,0,1
8236,PARTNERSHIP,3,0,0,1
23477,PARTYING,3,0,0,1
5810,PASSABLY,3,0,0,1
12602,PASSAGEWAY,3,0,0,1
43100,PASSENGER,3,0,0,1
37561,PASSIONATE,3,0,0,1
42451,PASSOVER,3,0,0,1
47341,PASTERNAK,3,0,0,1
41386,PASTORAL,3,0,0,1
20620,PASZKIEWICZ,3,0,0,1
18011,PATENAUDE,3,0,0,1
2429,PATENTED,3,0,0,1
2349,PATENTLY,3,0,0,1
25255,PATERSON,3,0,0,1
46638,PATHFINDER,3,0,0,1
17364,PATHOGEN,3,0,0,1
8948,PATHOGENS,3,0,0,1
40196,PATIENTLY,3,0,0,1
27323,PATIO,3,0,0,1
23426,PATIOS,3,0,0,1
42073,PATRIARCH,3,0,0,1
26993,PATRIARCHS,3,0,0,1
15735,PATRICOF,3,0,0,1
21772,PATRONESS,3,0,0,1
24878,PATRONIZE,3,0,0,1
44702,PATRONIZED,3,0,0,1
44713,PATTINSON,3,0,0,1
38466,PAUTLER,3,0,0,1
586,PAVLICA,3,0,0,1
15851,PAVLICEK,3,0,0,1
45785,PAVLOVICH,3,0,0,1
48656,PAWLOWICZ,3,0,0,1
21356,PAYABLES,3,0,0,1
43918,PAYSINGER,3,0,0,1
48547,PEACEFULLY,3,0,0,1
18843,PEACEFULNESS,3,0,0,1
42845,PEACEKEEPER,3,0,0,1
8565,PEACEKEEPERS,3,0,0,1
23542,PEASANTRY,3,0,0,1
9118,PEBEREAU,3,0,0,1
37707,PECANINS,3,0,0,1
29796,PECHACEK,3,0,0,1
43433,PECTORAL,3,0,0,1
33211,PEDANTRY,3,0,0,1
21233,PEDDICORD,3,0,0,1
30360,PEDERSEN,3,0,0,1
25304,PEDESTAL,3,0,0,1
37955,PEDICURES,3,0,0,1
41022,PEDIGREES,3,0,0,1
1080,PEDOWITZ,3,0,0,1
39984,PEGASUS,3,0,0,1
15317,PEKAREK,3,0,0,1
9976,PELADEAU,3,0,0,1
35527,PELETON,3,0,0,1
13664,PELICAN,3,0,0,1
47464,PELICANS,3,0,0,1
39361,PELIKAN,3,0,0,1
18075,PELLERIN,3,0,0,1
625,PELLETED,3,0,0,1
36330,PELLICANE,3,0,0,1
16401,PEMBINA,3,0,0,1
42922,PEMBLETON,3,0,0,1
48205,PENALIZE,3,0,0,1
12323,PENALIZED,3,0,0,1
22638,PENDARVIS,3,0,0,1
48278,PENDERGAST,3,0,0,1
28841,PENDERGRAPH,3,0,0,1
43475,PENDERGRASS,3,0,0,1
20515,PENELAS,3,0,0,1
34556,PENGASSAN,3,0,0,1
42806,PENGELLY,3,0,0,1
49966,PENINGER,3,0,0,1
11963,PENISTON,3,0,0,1
27352,PENNIMAN,3,0,0,1
11736,PENTAGON,3,0,0,1
24966,PENTECOST,3,0,0,1
41052,PENTHEA,3,0,0,1
20530,PENTIUMS,3,0,0,1
21557,PEONY,3,0,0,1
18329,PEPPERDINE,3,0,0,1
42820,PEPPERING,3,0,0,1
7899,PERCIFIELD,3,0,0,1
27002,PEREGOY,3,0,0,1
12572,PEREGRINES,3,0,0,1
16625,PERFECTLY,3,0,0,1
28120,PERFIDY,3,0,0,1
43239,PERFORATES,3,0,0,1
25056,PERGOLA,3,0,0,1
37504,PERIA,3,0,0,1
21417,PERIDOT,3,0,0,1
19005,PERILOUS,3,0,0,1
38198,PERIODS,3,0,0,1
44741,PERISCOPE,3,0,0,1
20329,PERISCOPES,3,0,0,1
28123,PERISTYLE,3,0,0,1
42353,PERJURER,3,0,0,1
1924,PERJURING,3,0,0,1
38358,PERJURY,3,0,0,1
9462,PERKINSON,3,0,0,1
44503,PERKOVIC,3,1,0,1
27961,PERKOVICH,3,0,0,1
38011,PERLMUTTER,3,0,0,1
20582,PERMANENCE,3,0,0,1
49366,PERMANENT,3,0,0,1
16662,PERMEATES,3,0,0,1
21042,PERMENTER,3,0,0,1
34933,PERMIAN,3,0,0,1
35307,PEROVICH,3,0,0,1
17642,PERRIER,3,0,0,1
37497,PERSCHBACHER,3,0,0,1
13409,PERSECUTE,3,0,0,1
47099,PERSECUTES,3,0,0,1
7932,PERULAC,3,0,0,1
34099,PESSIMIST,3,0,0,1
46644,PESTERING,3,0,0,1
9830,PESTICIDES,3,0,0,1
40620,PESTILENCE,3,0,0,1
24112,PETERMAN,3,0,0,1
36694,PETERMANN,3,0,0,1
3512,PETERSEN,3,0,0,1
3313,PETREA,3,0,0,1
41287,PETRIFY,3,0,0,1
27515,PETROCORP,3,0,0,1
8758,PETROGLYPH,3,0,0,1
45886,PETROGLYPHS,3,0,0,1
5600,PETROVICH,3,0,0,1
41071,PETTERSEN,3,0,0,1
49845,PETTERSON,3,0,0,1
27943,PETTICOATS,3,0,0,1
40843,PETTINESS,3,0,0,1
10951,PETTINGER,3,0,0,1
28023,PETULANT,3,0,0,1
9557,PEVELER,3,0,0,1
30890,PEVERELL,3,0,0,1
34773,PFANNENSTIEL,3,0,0,1
1336,PFISTERER,3,0,0,1
35603,PFLEIDERER,3,0,0,1
41098,PHAGOCYTE,3,0,0,1
30956,PHARMACIST,3,0,0,1
29340,PHARMACISTS,3,0,0,1
7756,PHENICIE,3,0,0,1
32174,PHEROMONE,3,0,0,1
14009,PHEROMONES,3,0,0,1
4996,PHILEO,3,0,0,1
44380,PHILIBERT,3,0,0,1
25808,PHILIPPINE,3,0,0,1
16065,PHILIPPINES,3,0,0,1
22305,PHILISTINES,3,0,0,1
11625,PHLOGOPITE,3,0,0,1
16129,PHOBIAS,3,0,0,1
13814,PHOSPHORITE,3,0,0,1
2405,PHOSPHORITES,3,0,0,1
9065,PHOSPHOROUS,3,0,0,1
36123,PHOSPHORUS,3,0,0,1
27036,PHOTOGRAPH,3,0,0,1
13073,PHOTOSHOP,3,0,0,1
29929,PHRYGIAN,3,0,0,1
34378,PHYSICALS,3,0,0,1
8854,PHYSICISTS,3,0,0,1
3264,PHYSIO,3,0,0,1
45103,PIASCIK,3,0,0,1
32026,PICCOLO,3,0,0,1
45712,PICKEREL,3,0,0,1
25144,PICKETED,3,0,0,1
47905,PICKETER,3,0,0,1
19727,PICKETERS,3,0,0,1
21181,PICKIER,3,0,0,1
36677,PICKLER,3,0,0,1
6130,PICKPOCKETS,3,0,0,1
45154,PICTURESQUE,3,0,0,1
39667,PICTURETEL,3,0,0,1
10840,PIDDLING,3,0,0,1
3558,PIETIES,3,0,0,1
8219,PIETRZAK,3,0,0,1
18408,PIGEONHOLE,3,0,0,1
42672,PIGEONHOLED,3,0,0,1
42494,PIGGYBACKED,3,0,0,1
10559,PILFERAGE,3,0,0,1
9917,PILGRIMAGE,3,0,0,1
32439,PILKINGTON,3,0,0,1
15527,PILKINTON,3,0,0,1
24325,PILLAGING,3,0,0,1
18862,PINCERLIKE,3,0,0,1
29817,PINEO,3,0,0,1
37768,PINGLETON,3,0,0,1
43097,PINKELMAN,3,0,0,1
14116,PINKERTON,3,0,0,1
17779,PINKWATER,3,0,0,1
31926,PINNACLE,3,0,0,1
10148,PINPOINTED,3,0,0,1
1463,PINPOINTING,3,0,0,1
32262,PINQUATER,3,0,0,1
39992,PINSONEAULT,3,0,0,1
46485,PIRACY,3,0,0,1
45628,PIRATING,3,0,0,1
41332,PITTENCRIEFF,3,0,0,1
44842,PITTENGER,3,0,0,1
6378,PITTSBURGHERS,3,0,0,1
46598,PITYING,3,0,0,1
8135,PIVOTAL,3,0,0,1
26644,PIVOTING,3,0,0,1
42116,PLACIDO,3,0,0,1
30527,PLAINTIVELY,3,0,0,1
14245,PLAISTED,3,0,0,1
16493,PLANITZER,3,0,0,1
28739,PLASTERBOARD,3,0,0,1
33331,PLASTERING,3,0,0,1
19213,PLATITUDE,3,0,0,1
29632,PLATONIST,3,0,0,1
5950,PLATYPUS,3,0,0,1
45298,PLAUSIBLE,3,0,0,1
20726,PLAUSIBLY,3,0,0,1
48798,PLEASANTVILLE,3,0,0,1
18180,PLEASINGLY,3,0,0,1
45919,PLEIADES,3,0,0,1
5553,PLENTIFUL,3,0,0,1
14755,PLETHORA,3,0,0,1
36835,PLEURISY,3,0,0,1
25291,PLEXIGLAS,3,0,0,1
12216,PLIABLE,3,0,0,1
40176,PLIOCENE,3,0,0,1
15110,PLUMAGES,3,0,0,1
43130,PLUMMETED,3,0,0,1
49788,PLUNDERING,3,0,0,1
38573,PLURALIZED,3,0,0,1
16144,PLURIBUS,3,0,0,1
12971,PLUTOCRAT,3,0,0,1
41406,PLUTOCRATS,3,0,0,1
37689,PLUVIAL,3,0,0,1
23655,POCIUS,3,0,0,1
27238,POCKETBOOKS,3,0,0,1
27400,POCKETED,3,0,0,1
33703,POCKETFUL,3,0,0,1
32900,POCKETING,3,0,0,1
2656,POCONOS,3,0,0,1
13126,PODCASTER,3,0,0,1
37937,PODHORETZ,3,0,0,1
7059,PODIUM,3,0,0,1
46574,PODIUMS,3,0,0,1
9988,POETRY,3,0,0,1
9199,POIGNANCY,3,0,0,1
48657,POIGNANTLY,3,0,0,1
14684,POINTEDLY,3,0,0,1
11016,POINTINGLY,3,0,0,1
11961,POISONING,3,0,0,1
30576,POISONOUS,3,0,0,1
28157,POLAKOFF,3,0,0,1
24789,POLARIZED,3,0,0,1
45670,POLHAMUS,3,0,0,1
686,POLICY,3,0,0,1
12326,POLISHING,3,0,0,1
23328,POLITICS,3,0,0,1
1889,POLITIS,3,0,0,1
31107,POLLINATE,3,0,0,1
23984,POLLINATES,3,0,0,1
47854,POLLIO,3,0,0,1
45393,POLYCAST,3,0,0,1
16361,POLYCHROME,3,0,0,1
39638,POLYGON,3,0,0,1
40738,POLYGRAM,3,0,0,1
3124,POLYGRAPH,3,0,0,1
43562,POLYMER,3,0,0,1
32802,POLYMERS,3,0,0,1
19764,POLYPHASE,3,0,0,1
10667,POLYSAR,3,0,0,1
49285,POMERANTZ,3,0,0,1
7443,POMPADUR,3,0,0,1
24438,POMPOUSNESS,3,0,0,1
11727,PONDEROUS,3,0,0,1
19672,PONDIMIN,3,0,0,1
17541,PONTIAC,3,0,0,1
1640,PONTIACS,3,0,0,1
46647,PONTIUS,3,0,0,1
35550,PONYTAIL,3,0,0,1
45316,PONZIO,3,0,0,1
35278,POPOVIC,3,1,0,1
13096,POPPLETON,3,0,0,1
11174,POPPYCOCK,3,0,0,1
37861,POPULAR,3,0,0,1
46632,POPULIST,3,0,0,1
49531,PORCELAIN,3,0,0,1
22213,PORCHIA,3,0,0,1
2358,PORTABLE,3,0,0,1
26480,PORTADOWN,3,0,0,1
16906,PORTEOUS,3,0,0,1
39480,PORTERFIELD,3,0,0,1
19356,PORTICO,3,0,0,1
18053,PORTIER,3,0,0,1
11157,PORZIO,3,0,0,1
19658,POSITIVES,3,0,0,1
21693,POSSIBLE,3,0,0,1
41792,POSSIBLY,3,0,0,1
11476,POSTHUMOUS,3,0,0,1
8205,POSTLETHWAIT,3,0,0,1
38285,POSTLEWAIT,3,0,0,1
41718,POSTULATE,3,0,0,1
31314,POSTULATES,3,0,0,1
36703,POSTURING,3,0,0,1
17645,POSTURINGS,3,0,0,1
15494,POTABLE,3,0,0,1
1585,POTAMKIN,3,0,0,1
39120,POTENCY,3,0,0,1
8417,POTENTATES,3,0,0,1
24815,POTHIER,3,0,0,1
26711,POTTERY,3,0,0,1
18875,POTTINGER,3,0,0,1
25527,POULIOT,3,0,0,1
36776,POWELSON,3,0,0,1
48106,POWERFULLY,3,0,0,1
23703,POWERGEN,3,0,0,1
15816,POWERING,3,0,0,1
47775,POZNIAK,3,0,0,1
22207,POZNIKOV,3,0,0,1
45934,PRACTICES,3,0,0,1
45570,PRACTICING,3,0,0,1
43073,PRACTISES,3,0,0,1
25289,PRAGMATIST,3,0,0,1
41324,PRAGMATISTS,3,0,0,1
7930,PRAISEWORTHY,3,0,0,1
17351,PRECEDENCE,3,0,0,1
14619,PRECIPICE,3,0,0,1
